id,subject,grade,sourceType,sourceId,lessonId,title,text,profileId,voice,localOutputPath,r2ObjectKey,rawInstanceCount,lessonIds,warning
eng6-p2b-vocab-00134,english,6,vocabulary-word,home-robot-a0dc3255,34,home robot,home robot,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\home-robot-a0dc3255.mp3,audio/tts/assets/en-v1/vocabulary-word/home-robot-a0dc3255.mp3,3,34|35|36,meaning-not-english:robot gia đình|meaning-not-english:robot gia đình|meaning-not-english:robot gia đình
eng6-p2b-vocab-00135,english,6,vocabulary-word,teaching-robot-e86567c9,34,teaching robot,teaching robot,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\teaching-robot-e86567c9.mp3,audio/tts/assets/en-v1/vocabulary-word/teaching-robot-e86567c9.mp3,3,34|35|36,meaning-not-english:robot dạy học|meaning-not-english:robot dạy học|meaning-not-english:robot dạy học
eng6-p2b-vocab-00136,english,6,vocabulary-word,repair-574492c7,34,repair,repair,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\repair-574492c7.mp3,audio/tts/assets/en-v1/vocabulary-word/repair-574492c7.mp3,3,34|35|36,meaning-not-english:sửa chữa|meaning-not-english:sửa chữa|meaning-not-english:sửa chữa
eng6-p2b-vocab-00137,english,6,vocabulary-word,lift-1eff0ad3,34,lift,lift,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\lift-1eff0ad3.mp3,audio/tts/assets/en-v1/vocabulary-word/lift-1eff0ad3.mp3,3,34|35|36,meaning-not-english:nâng|meaning-not-english:nâng|meaning-not-english:nâng
eng6-p2b-vocab-00138,english,6,vocabulary-word,recognise-2fce7ca3,34,recognise,recognise,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\recognise-2fce7ca3.mp3,audio/tts/assets/en-v1/vocabulary-word/recognise-2fce7ca3.mp3,3,34|35|36,meaning-not-english:nhận ra|meaning-not-english:nhận ra|meaning-not-english:nhận ra
eng6-p2b-vocab-00139,english,6,vocabulary-word,speak-f3adee34,34,speak,speak,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\speak-f3adee34.mp3,audio/tts/assets/en-v1/vocabulary-word/speak-f3adee34.mp3,3,34|35|36,meaning-not-english:nói|meaning-not-english:nói|meaning-not-english:nói
eng6-p2b-vocab-00140,english,6,vocabulary-word,understand-ad2da26c,34,understand,understand,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\understand-ad2da26c.mp3,audio/tts/assets/en-v1/vocabulary-word/understand-ad2da26c.mp3,3,34|35|36,meaning-not-english:hiểu|meaning-not-english:hiểu|meaning-not-english:hiểu
eng6-p2b-vocab-00141,english,6,vocabulary-word,ability-f65f9c10,34,ability,ability,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\ability-f65f9c10.mp3,audio/tts/assets/en-v1/vocabulary-word/ability-f65f9c10.mp3,3,34|35|36,meaning-not-english:khả năng|meaning-not-english:khả năng|meaning-not-english:khả năng
eng6-p2b-vocab-00142,english,6,vocabulary-word,machine-725d5433,34,machine,machine,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\machine-725d5433.mp3,audio/tts/assets/en-v1/vocabulary-word/machine-725d5433.mp3,3,34|35|36,meaning-not-english:máy móc|meaning-not-english:máy móc|meaning-not-english:máy móc
eng6-p2b-opt-00143,english,6,question-option,subject-f95c3f2b,1,subject,subject,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\subject-f95c3f2b.mp3,audio/tts/assets/en-v1/question-option/subject-f95c3f2b.mp3,3,1,
eng6-p2b-opt-00144,english,6,question-option,international-school-c2fbb759,1,international school,international school,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\international-school-c2fbb759.mp3,audio/tts/assets/en-v1/question-option/international-school-c2fbb759.mp3,5,1|6|9,
eng6-p2b-opt-00145,english,6,question-option,book-1f653a64,1,book,book,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\book-1f653a64.mp3,audio/tts/assets/en-v1/question-option/book-1f653a64.mp3,26,1|4|7|10|13|16|19|22|25|28|30|31|34|36,
eng6-p2b-opt-00146,english,6,question-option,football-1d6cea44,1,football,football,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\football-1d6cea44.mp3,audio/tts/assets/en-v1/question-option/football-1d6cea44.mp3,40,1|3|4|6|7|10|12|13|16|19|22|25|28|31|34|36,
eng6-p2b-opt-00147,english,6,question-option,lesson-8e4161bd,1,lesson,lesson,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\lesson-8e4161bd.mp3,audio/tts/assets/en-v1/question-option/lesson-8e4161bd.mp3,5,1|3|21,
eng6-p2b-opt-00148,english,6,question-option,classmate-2eac2616,1,classmate,classmate,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\classmate-2eac2616.mp3,audio/tts/assets/en-v1/question-option/classmate-2eac2616.mp3,10,1|3|9|18,
eng6-p2b-opt-00149,english,6,question-option,library-5574853c,1,library,library,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\library-5574853c.mp3,audio/tts/assets/en-v1/question-option/library-5574853c.mp3,6,1|3|15|33,
eng6-p2b-opt-00150,english,6,question-option,uniform-57ce797f,1,uniform,uniform,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\uniform-57ce797f.mp3,audio/tts/assets/en-v1/question-option/uniform-57ce797f.mp3,6,1|3|18|30,
eng6-p2b-opt-00151,english,6,question-option,school-9091cc8d,1,school,school,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\school-9091cc8d.mp3,audio/tts/assets/en-v1/question-option/school-9091cc8d.mp3,25,1|4|7|16|18|19|22|25|28|31|34|36,
eng6-p2b-opt-00152,english,6,question-option,homework-f9f6ead7,1,homework,homework,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\homework-f9f6ead7.mp3,audio/tts/assets/en-v1/question-option/homework-f9f6ead7.mp3,7,1|3|9,
eng6-p2b-opt-00153,english,6,question-option,city-c27bb106,1,city,city,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\city-c27bb106.mp3,audio/tts/assets/en-v1/question-option/city-c27bb106.mp3,27,1|4|7|10|13|16|19|21|22|25|30|33|34,
eng6-p2b-opt-00154,english,6,question-option,pencil-case-58689b74,1,pencil case,pencil case,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\pencil-case-58689b74.mp3,audio/tts/assets/en-v1/question-option/pencil-case-58689b74.mp3,3,1|36,
eng6-p2b-opt-00155,english,6,question-option,science-48d2f1e9,1,science,science,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\science-48d2f1e9.mp3,audio/tts/assets/en-v1/question-option/science-48d2f1e9.mp3,2,1,
eng6-p2b-opt-00156,english,6,question-option,calculator-296f5df1,1,calculator,calculator,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\calculator-296f5df1.mp3,audio/tts/assets/en-v1/question-option/calculator-296f5df1.mp3,8,1|3|9|12|33|36,
eng6-p2b-opt-00157,english,6,question-option,playground-c89b0278,1,playground,playground,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\playground-c89b0278.mp3,audio/tts/assets/en-v1/question-option/playground-c89b0278.mp3,3,1|3,
eng6-p2b-opt-00158,english,6,question-option,bedroom-b1413263,1,bedroom,bedroom,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\bedroom-b1413263.mp3,audio/tts/assets/en-v1/question-option/bedroom-b1413263.mp3,36,1|4|6|7|10|12|13|16|19|22|28|30|31|34,
eng6-p2b-opt-00159,english,6,question-option,teacher-d7230661,1,teacher,teacher,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\teacher-d7230661.mp3,audio/tts/assets/en-v1/question-option/teacher-d7230661.mp3,28,1|4|7|10|13|16|18|19|22|25|28|31|34,
eng6-p2b-opt-00160,english,6,question-option,boarding-school-4fdf378f,1,boarding school,boarding school,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\boarding-school-4fdf378f.mp3,audio/tts/assets/en-v1/question-option/boarding-school-4fdf378f.mp3,3,1|12|15,
eng6-p2b-opt-00161,english,6,question-option,water-629110bc,1,water,water,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\water-629110bc.mp3,audio/tts/assets/en-v1/question-option/water-629110bc.mp3,28,1|4|7|10|13|16|19|21|25|28|31|33|34|36,
eng6-p2b-opt-00162,english,6,question-option,true-bf71be19,1,true,true,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\true-bf71be19.mp3,audio/tts/assets/en-v1/question-option/true-bf71be19.mp3,108,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,
eng6-p2b-opt-00163,english,6,question-option,false-532d4594,1,false,false,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\false-532d4594.mp3,audio/tts/assets/en-v1/question-option/false-532d4594.mp3,108,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,
eng6-p2b-opt-00164,english,6,question-option,go-72925177,2,go,go,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\go-72925177.mp3,audio/tts/assets/en-v1/question-option/go-72925177.mp3,12,2|11,
eng6-p2b-opt-00165,english,6,question-option,goes-d5c9873f,2,goes,goes,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\goes-d5c9873f.mp3,audio/tts/assets/en-v1/question-option/goes-d5c9873f.mp3,6,2,
eng6-p2b-opt-00166,english,6,question-option,going-ffca5d41,2,going,going,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\going-ffca5d41.mp3,audio/tts/assets/en-v1/question-option/going-ffca5d41.mp3,6,2,
eng6-p2b-opt-00167,english,6,question-option,am-go-b03ac38b,2,am go,am go,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\am-go-b03ac38b.mp3,audio/tts/assets/en-v1/question-option/am-go-b03ac38b.mp3,6,2,
eng6-p2b-opt-00168,english,6,question-option,has-b8c918c7,2,has,has,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\has-b8c918c7.mp3,audio/tts/assets/en-v1/question-option/has-b8c918c7.mp3,48,2|8|26|29|32,
eng6-p2b-opt-00169,english,6,question-option,is-have-5869b6a5,2,is have,is have,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\is-have-5869b6a5.mp3,audio/tts/assets/en-v1/question-option/is-have-5869b6a5.mp3,6,2,
eng6-p2b-opt-00170,english,6,question-option,have-92850df7,2,have,have,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\have-92850df7.mp3,audio/tts/assets/en-v1/question-option/have-92850df7.mp3,42,2|8|17|26,
eng6-p2b-opt-00171,english,6,question-option,having-ea5e7ae0,2,having,having,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\having-ea5e7ae0.mp3,audio/tts/assets/en-v1/question-option/having-ea5e7ae0.mp3,12,2|8,
eng6-p2b-opt-00172,english,6,question-option,does-55f4aa44,2,does,does,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\does-55f4aa44.mp3,audio/tts/assets/en-v1/question-option/does-55f4aa44.mp3,12,2|29,
eng6-p2b-opt-00173,english,6,question-option,often-c34385e3,2,often,often,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\often-c34385e3.mp3,audio/tts/assets/en-v1/question-option/often-c34385e3.mp3,6,2,
eng6-p2b-opt-00174,english,6,question-option,is-86988121,2,is,is,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\is-86988121.mp3,audio/tts/assets/en-v1/question-option/is-86988121.mp3,54,2|5|8|26|29|32,
eng6-p2b-opt-00175,english,6,question-option,am-90837627,2,am,am,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\am-90837627.mp3,audio/tts/assets/en-v1/question-option/am-90837627.mp3,24,2|5|26,
eng6-p2b-opt-00176,english,6,question-option,dont-5b192419,2,Don't,Don't,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\dont-5b192419.mp3,audio/tts/assets/en-v1/question-option/dont-5b192419.mp3,12,2|23,
eng6-p2b-opt-00177,english,6,question-option,isnt-1a5aa70e,2,isn't,isn't,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\isnt-1a5aa70e.mp3,audio/tts/assets/en-v1/question-option/isnt-1a5aa70e.mp3,12,2|35,
eng6-p2b-opt-00178,english,6,question-option,doesnt-65a840dd,2,Doesn't,Doesn't,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\doesnt-65a840dd.mp3,audio/tts/assets/en-v1/question-option/doesnt-65a840dd.mp3,12,2|23,
eng6-p2b-opt-00179,english,6,question-option,arent-98395406,2,aren't,aren't,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\arent-98395406.mp3,audio/tts/assets/en-v1/question-option/arent-98395406.mp3,6,2,
eng6-p2b-opt-00180,english,6,question-option,my-new-school-da97d2a7,3,My New School,My New School,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\my-new-school-da97d2a7.mp3,audio/tts/assets/en-v1/question-option/my-new-school-da97d2a7.mp3,2,3|24,
eng6-p2b-opt-00181,english,6,question-option,our-tet-holiday-063ee0f4,3,Our Tet Holiday,Our Tet Holiday,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\our-tet-holiday-063ee0f4.mp3,audio/tts/assets/en-v1/question-option/our-tet-holiday-063ee0f4.mp3,5,3|9|18|21|27,
eng6-p2b-opt-00182,english,6,question-option,our-houses-in-the-future-23e44d6d,3,Our Houses in the Future,Our Houses in the Future,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\our-houses-in-the-future-23e44d6d.mp3,audio/tts/assets/en-v1/question-option/our-houses-in-the-future-23e44d6d.mp3,4,3|9|27|30,
eng6-p2b-opt-00183,english,6,question-option,sports-and-games-205871b0,3,Sports and Games,Sports and Games,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\sports-and-games-205871b0.mp3,audio/tts/assets/en-v1/question-option/sports-and-games-205871b0.mp3,4,3|12|24|33,
eng6-p2b-opt-00184,english,6,question-option,i-go-to-school-by-bike-fdd29403,3,I go to school by bike.,I go to school by bike.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\i-go-to-school-by-bike-fdd29403.mp3,audio/tts/assets/en-v1/question-option/i-go-to-school-by-bike-fdd29403.mp3,8,3|9|12|21|27|33,
eng6-p2b-opt-00185,english,6,question-option,it-is-on-at-seven-oclock-63e9128f,3,It is on at seven o'clock.,It is on at seven o'clock.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\it-is-on-at-seven-oclock-63e9128f.mp3,audio/tts/assets/en-v1/question-option/it-is-on-at-seven-oclock-63e9128f.mp3,4,3|6|9|21,
eng6-p2b-opt-00186,english,6,question-option,my-favourite-subject-is-english-ef6d08be,3,My favourite subject is English.,My favourite subject is English.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\my-favourite-subject-is-english-ef6d08be.mp3,audio/tts/assets/en-v1/question-option/my-favourite-subject-is-english-ef6d08be.mp3,6,3|12|27|30|33,
eng6-p2b-opt-00187,english,6,question-option,yes-there-is-953b4804,3,"Yes, there is.","Yes, there is.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\yes-there-is-953b4804.mp3,audio/tts/assets/en-v1/question-option/yes-there-is-953b4804.mp3,7,3|6|18|27|36,
eng6-p2b-opt-00188,english,6,question-option,we-should-visit-our-relatives-b97819aa,3,We should visit our relatives.,We should visit our relatives.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\we-should-visit-our-relatives-b97819aa.mp3,audio/tts/assets/en-v1/question-option/we-should-visit-our-relatives-b97819aa.mp3,5,3|18|24|27,
eng6-p2b-opt-00189,english,6,question-option,i-like-cartoons-7469bebc,3,I like cartoons.,I like cartoons.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\i-like-cartoons-7469bebc.mp3,audio/tts/assets/en-v1/question-option/i-like-cartoons-7469bebc.mp3,3,3|21,
eng6-p2b-opt-00190,english,6,question-option,we-must-bring-water-7286e04d,3,We must bring water.,We must bring water.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\we-must-bring-water-7286e04d.mp3,audio/tts/assets/en-v1/question-option/we-must-bring-water-7286e04d.mp3,5,3|6|15|33|36,
eng6-p2b-opt-00191,english,6,question-option,they-can-clean-houses-41c8ec69,3,They can clean houses.,They can clean houses.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\they-can-clean-houses-41c8ec69.mp3,audio/tts/assets/en-v1/question-option/they-can-clean-houses-41c8ec69.mp3,5,3|6|30|33|36,
eng6-p2b-opt-00192,english,6,question-option,yes-i-do-c920adfa,3,"Yes, I do.","Yes, I do.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\yes-i-do-c920adfa.mp3,audio/tts/assets/en-v1/question-option/yes-i-do-c920adfa.mp3,6,3|12|18|21|30,
eng6-p2b-opt-00193,english,6,question-option,pollution-a3f829c5,3,pollution,pollution,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\pollution-a3f829c5.mp3,audio/tts/assets/en-v1/question-option/pollution-a3f829c5.mp3,10,3|15|21|27|31|36,
eng6-p2b-opt-00194,english,6,question-option,beautiful-11dd5bc8,3,beautiful,beautiful,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\beautiful-11dd5bc8.mp3,audio/tts/assets/en-v1/question-option/beautiful-11dd5bc8.mp3,17,3|9|13|14|15|18|24,
eng6-p2b-opt-00195,english,6,question-option,modern-5a04966e,3,modern,modern,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\modern-5a04966e.mp3,audio/tts/assets/en-v1/question-option/modern-5a04966e.mp3,12,3|6|10|25|27,
eng6-p2b-opt-00196,english,6,question-option,machine-a8990e1a,3,machine,machine,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\machine-a8990e1a.mp3,audio/tts/assets/en-v1/question-option/machine-a8990e1a.mp3,6,3|15|27|34|36,
eng6-p2b-opt-00197,english,6,question-option,news-5126506a,3,news,news,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\news-5126506a.mp3,audio/tts/assets/en-v1/question-option/news-5126506a.mp3,4,3|19|36,
eng6-p2b-opt-00198,english,6,question-option,automatic-b70d76c0,3,automatic,automatic,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\automatic-b70d76c0.mp3,audio/tts/assets/en-v1/question-option/automatic-b70d76c0.mp3,5,3|28|30|33,
eng6-p2b-opt-00199,english,6,question-option,mountain-9766c87e,3,mountain,mountain,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\mountain-9766c87e.mp3,audio/tts/assets/en-v1/question-option/mountain-9766c87e.mp3,3,3|13,
eng6-p2b-opt-00200,english,6,question-option,environment-2005cfd6,3,environment,environment,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\environment-2005cfd6.mp3,audio/tts/assets/en-v1/question-option/environment-2005cfd6.mp3,11,3|27|30|31|33,
eng6-p2b-opt-00201,english,6,question-option,railway-station-0b86be68,3,railway station,railway station,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\railway-station-0b86be68.mp3,audio/tts/assets/en-v1/question-option/railway-station-0b86be68.mp3,10,3|10|12|18|30,
eng6-p2b-opt-00202,english,6,question-option,comfortable-ec2b754b,3,comfortable,comfortable,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\comfortable-ec2b754b.mp3,audio/tts/assets/en-v1/question-option/comfortable-ec2b754b.mp3,6,3|15|24|28,
eng6-p2b-opt-00203,english,6,question-option,wireless-8c4c2f5d,3,wireless,wireless,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\wireless-8c4c2f5d.mp3,audio/tts/assets/en-v1/question-option/wireless-8c4c2f5d.mp3,6,3|21|28|30,
eng6-p2b-opt-00204,english,6,question-option,lamp-e15ba887,3,lamp,lamp,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\lamp-e15ba887.mp3,audio/tts/assets/en-v1/question-option/lamp-e15ba887.mp3,7,3|4|6|21,
eng6-p2b-opt-00205,english,6,question-option,robot-a6c677ab,3,robot,robot,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\robot-a6c677ab.mp3,audio/tts/assets/en-v1/question-option/robot-a6c677ab.mp3,37,3|4|6|7|9|10|13|16|18|19|21|22|24|25|27|28|30|31|34|36,
eng6-p2b-opt-00206,english,6,question-option,comedian-b42dd689,3,comedian,comedian,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\comedian-b42dd689.mp3,audio/tts/assets/en-v1/question-option/comedian-b42dd689.mp3,8,3|12|19|27|36,
eng6-p2b-opt-00207,english,6,question-option,visit-ae97dec0,3,visit,visit,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\visit-ae97dec0.mp3,audio/tts/assets/en-v1/question-option/visit-ae97dec0.mp3,11,3|9|25|26|33,
eng6-p2b-opt-00208,english,6,question-option,palace-a1ceb56d,3,palace,palace,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\palace-a1ceb56d.mp3,audio/tts/assets/en-v1/question-option/palace-a1ceb56d.mp3,6,3|9|25|27,
eng6-p2b-opt-00209,english,6,question-option,cupboard-6c5e06a1,3,cupboard,cupboard,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\cupboard-6c5e06a1.mp3,audio/tts/assets/en-v1/question-option/cupboard-6c5e06a1.mp3,7,3|4|6|12,
eng6-p2b-opt-00210,english,6,question-option,funny-703f96af,3,funny,funny,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\funny-703f96af.mp3,audio/tts/assets/en-v1/question-option/funny-703f96af.mp3,4,3|7|9,
eng6-p2b-opt-00211,english,6,question-option,ability-265b6d15,3,ability,ability,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\ability-265b6d15.mp3,audio/tts/assets/en-v1/question-option/ability-265b6d15.mp3,6,3|6|21|34,
eng6-p2b-opt-00212,english,6,question-option,turn-off-b9529977,3,turn off,turn off,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\turn-off-b9529977.mp3,audio/tts/assets/en-v1/question-option/turn-off-b9529977.mp3,6,3|31|33,
eng6-p2b-opt-00213,english,6,question-option,turn-left-fa66ecb7,3,turn left,turn left,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\turn-left-fa66ecb7.mp3,audio/tts/assets/en-v1/question-option/turn-left-fa66ecb7.mp3,3,3|10|12,
eng6-p2b-opt-00214,english,6,question-option,living-room-59be8457,4,living room,living room,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\living-room-59be8457.mp3,audio/tts/assets/en-v1/question-option/living-room-59be8457.mp3,3,4,
eng6-p2b-opt-00215,english,6,question-option,kitchen-10627c6b,4,kitchen,kitchen,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\kitchen-10627c6b.mp3,audio/tts/assets/en-v1/question-option/kitchen-10627c6b.mp3,2,4|21,
eng6-p2b-opt-00216,english,6,question-option,bathroom-5973fc5f,4,bathroom,bathroom,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\bathroom-5973fc5f.mp3,audio/tts/assets/en-v1/question-option/bathroom-5973fc5f.mp3,5,4|6|9|27,
eng6-p2b-opt-00217,english,6,question-option,attic-b0107510,4,attic,attic,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\attic-b0107510.mp3,audio/tts/assets/en-v1/question-option/attic-b0107510.mp3,5,4|18,
